topic,tweetid,text
gun control,7.05E+17,"""@Dagny_Galt I'm single issue voter: guns. Only @tedcruz aligns w/#2a &amp; has never waivering. Others for some #gun control @ScottBLG @ApeeW26 """
gun control,7.05E+17,"""@HillaryClinton is the ONLY candidate stepping up against the #NRA #gun control #SuperTuesday #ImWithHer https://t.co/bXwBUnayU3 """
gun control,7.05E+17,"""@HillaryClinton is fighting for #gun control - #SuperTuesday #ImWithHer #ShesWithMe https://t.co/tiE4i9hAsI """
gun control,7.05E+17,"""Bernie @SenSanders Just Called For Total Gun Confiscation! Not about hunting!_ªÉç_ªÉç_ªÉç https://t.co/3igcW9wU19 NO fucking #gun control asshole! """
gun control,7.05E+17,"""#USA is turning into the wild wild west without #gun control with a potential trigger happy sheriff #Trump coming into power. Good luck. """
gun control,7.05E+17,"""@feistybunnygirl he forgot to mention how  Bernie voted FOR Crime bill &amp; still is WEAK on #gun control """
gun control,7.04E+17,"""@HillaryClinton Bernie Sanders is reclaiming his title as the gun nut. At last #DemTownHall, he said #gun control is a state's right issue """
gun control,7.05E+17,"""A City Governed by #Democrats With Their Famous #gun control Laws ....   https://t.co/8vbSowyJWZ """
gun control,7.05E+17,"""Ban #Democrats from owning #guns  https://t.co/fb8z5H2BYD  #tcot   #nra   #gun control   #pjnet """
gun control,7.05E+17,"""#Hillary #Clinton &amp; #gun control Confiscation? @realDonaldTrump Will Honor The #Constitutions 2nd Amendment! https://t.co/NPSXPdOvqt """
gun control,7.05E+17,"""International study of #gun control finds strong evidence it works &amp; #Clinton only candidate addressing it. https://t.co/ILRkK6yoT7 """
gun control,7.05E+17,"""Democrats with Guns: WTH?! https://t.co/OlJtYi23Q5 via @YouTube #tcot #ccot #gun control #2A #1A #NRA #GOA """
gun control,7.04E+17,"""Dude, what? &gt; #idiot Democrat Kevin de Leon embarrases himself re: #gun control https://t.co/5uc74Ntdwm #2A #NRA #PJNET #tgdn #tcot """
gun control,7.04E+17,"""@HillaryClinton said she wants Australian style #gun control This is the logic of elitists. https://t.co/ligWomsq7g """
gun control,7.04E+17,"""Dude, what? &gt; #idiot Democrat Kevin de Leon embarrases himself re: #gun control https://t.co/5uc74Ntdwm #2A #NRA #PJNET #tgdn #tcot """
gun control,7.04E+17,"""@peterdaou And then there is his voting record on #gun control https://t.co/wfyCs5YzmE where he voted with the @GOP &amp; not with @TheDemocrats """
gun control,7.04E+17,"""#Trump #2ndAmendment #Trump2016 #2A #1A #gun control #gunrights #guns #rkba #NRA ... (Vine by @StrengthenTheUS) https://t.co/GMkyfqVIxL """
gun control,7.04E+17,"""No civilized society on earth has ZERO #gun control. The GOP pandering to #2A #NRA #GunLobby will turn USA into Iraq to boost gun sales #HRC """
gun control,7.04E+17,"""No civilized society on earth has ZERO #gun control. The GOP pandering to #2A #NRA #GunLobby will Turn USA into Iraq to boost gun sales #HRC """
gun control,7.04E+17,"""Gun Man Bernie #FeelTheBullets https://t.co/OvuNAcx4vl via @YouTube @Sanders votes with the @NRA and @GOP when it comes to #gun control """
gun control,7.04E+17,"""YET ANOTHER #SchoolShooting: 4 injured in OH hs https://t.co/VC2iO5uiM2 #gun control: WHY WE NEED @HillaryClinton https://t.co/VC2iO5uiM2 """
gun control,7.04E+17,"""Another school shooting took place today! Enough already! #ImWithHer because she supports strong #gun control laws &amp; doesn't pander to NRA. """
gun control,7.03E+17,"""Prayers go out to victims/families in #Kansas.I think #PresidentialDebates must acknowledge #gun controlNow #Enough #Bernie #Hilary #Trump """
gun control,7.05E+17,"""#SuperMonday #HillarySoProgressive #OathKeepers #gun controlNow #MassShooting #Democrat #NotOneMore https://t.co/dgBnHg8U95 """
gun control,7.04E+17,"""data hmmm #SuperMonday #MassShooting #Hillary2016 #HillarySoProgressive #gun controlNow #ImWithHillary https://t.co/p0j7f5UjVy """
gun control,7.04E+17,"""@XManSV X-Man «ô__Ç__Ç__ÓÑ: OH FINDINGS #OpenCarry #gun controlNow #StopGunViolence #MassShooting #Hillary... https://t.co/XLBbhEaA3T #UCCShooting """
gun control,7.04E+17,"""@XManSV X-Man «ô__Ç__Ç__ÓÑ: OH FINDINGS #OpenCarry #gun controlNow #StopGunViolence #MassShooting #Hillary... https://t.co/6YPhMITDma #UCCShooting """
gun control,7.04E+17,"""OH LOWDOWN #Hillary #TeaParty #Clinton #gun controlNow #GunsOnCampus #KeepToTheLeft #FreedomOfSpeech https://t.co/VtatR8ldSV """
gun control,7.04E+17,"""OH FINDINGS #OpenCarry #gun controlNow #StopGunViolence #MassShooting #HillaryClinton #Gun https://t.co/FgVQEhrdfd """
gun control,7.05E+17,"""Gun Control Is A  Partnership Between Democrats And Criminals.   #gun controlKills  #2A  #NRA  #MolonLabe  #CCOT https://t.co/VX15oGwLk4 """
homelandsecurity,7.05E+17,"""Boston Police Com's Stupidy Runs Deep Down: 'We're All Muslims Deep Down,'https://t.co/WLTlq3mVs4_Ñ_ #HomelandSecurity via @pjmedia_com #TCOT """
iran,7.05E+17,"""#HillaryClinton as President probably means war with #Russia &amp; #Iran and support for Turkish/Saudi regime change operation in #Syria. """
iran,7.05E+17,"""CEO #allegedly #shipped materials for missile #production, #nuclear #applications to #Iran:_Ñ_ https://t.co/pZJSS52O3f https://t.co/VmILRklHMT """
iran,7.05E+17,"""4 reasons Iran's election is a bigger deal than you think https://t.co/LQ5QETCJL3 via @voxdotcom #iran #iranelections """
iran,7.05E+17,"""@HillaryClinton is a miserable failure. Wrong on #Iran. She wanted to bomb Iran up until the day @JohnKerry announced Iran deal #iran deal """
iran,7.05E+17,"""If you're interested in #Iran's latest election &gt;&gt; @nargesbajoghli's article on it on women/Green Movement/Telegram https://t.co/Nk3fOmoW1h """
iran,7.05E+17,"""#Wow  #Iran election: Reformists win all 30 #Tehran seats https://t.co/QeF3cqlqHO """
iran,7.05E+17,"""Economic record of the incumbent #Iran'ian government_Ñés will determine the winner of next Presidential election. https://t.co/81BY9uYPdX """
iran,7.05E+17,"""#IRAN: Maryam Rajavi addresses Paris Conference on the eve of Int'l #Women_Ñés Day 2016 https://t.co/jgZqXokHkF """
iran,7.05E+17,"""As #US Republicans vote #DonaldTrump , #Iran electorate reject their hardliners #SuperTuesday #IranElections2016 https://t.co/hooKkfD8VY """
iran,7.05E+17,"""_ÑÒIran election results put Hassan Rouhani on cautious path to reform_Ñù | The Guardian #Iran #Iranelections2016 https://t.co/HXQLanA8Mm """
iran,7.05E+17,"""My blog post is mostly about #Iran's election. but it starts with the other 26 Feb election result.  #FIFA  https://t.co/a4Juj4FJPN """
iran,7.05E+17,"""#Iran president @HassanRouhani urges new chapter in ties w/ #Romania  https://t.co/I8XrZtya78  #iran deal #Comanescu https://t.co/LJsPVb6PD7 """
iran,7.05E+17,"""If #Rouhani of #Iran says the same, he will be tagged #islamic #terror state.  When #Trump says, it's #FreeSpeech in #FreeState. """
iran,7.05E+17,"""#PERSIA #IRAN   If you commit the crime of votingfor Criminal , Satanist Donald Trump,   then Thee #WRATH Of Almighty #GOD Will Be Upon #YOU """
iran,7.05E+17,"""@NYTimes #Editorial:  #Iran Election Boosts President #Rouhani #IranElections2016 https://t.co/NWOwhYuXwy """
iran,7.05E+17,"""#Iranian President and #Moderates Make Strong Gains in #Elections #IranElections2016 #Iran https://t.co/oyBvobYOSV """
iran,7.05E+17,"""#Iran_Ñés 'election has proven that the rumors of the death of Iranian politics were greatly exaggerated' https://t.co/WVz2f1MtWt """
iran,7.05E+17,"""#IranWomen #Iran First Woman President Nukes Iran: WASHINGTON -- President Hillary Clinton... https://t.co/gyUCDhQbPa #WomenInIran #World """
iran,7.03E+17,"""Re-upping my story on the Republican congressmen who wanted to visit #Iran to watch its elections. No luck. https://t.co/Uy8AgsItIq """
iran,7.05E+17,"""#Iran President @HassanRouhani Urges Enhancement of Ties with #Romania https://t.co/Cvd8rC82Uh """
iran,7.05E+17,"""Iranian President and Moderates Make Strong Gains in Elections - The New York Times https://t.co/BuZoETOrFA #iran """
iran,7.05E+17,"""Rt@NCRIUS From @dshesgreen in @USATODAY. @SpeakerBoehner: American people need reminder about threat posed by #Iran https://t.co/9PlrlQivXC """
iran,7.05E+17,"""#Photos:@HassanRouhani unveils 2 products of #Iran-ian #auto makers  https://t.co/NdZzAVMV5O  #Rouhani https://t.co/oUGXtpBA1B """
iran,7.05E+17,"""#Photos: #Iran Pres. @HassanRouhani meets #Romania-n FM in #Tehran  https://t.co/JiJQD9zgBu  #iran deal #Comanescu https://t.co/xbOC5oSwx9 """
iran,7.05E+17,"""Democrats on Iran: A Super Tuesday Overview https://t.co/sAzbGoLAdg via @wordpressdotcom #Clinton #Sanders #Iran #SuperTuesday """
iran,7.05E+17,"""Links with Foreign Producers Unavoidable for #Iran_Ñés #Auto Industry: President @HassanRouhani  https://t.co/EYoFllF80q """
iran,7.05E+17,"""#Iran must privatize #car industry, president @HassanRouhani says  https://t.co/d8vH1jRVI5   #Economy #iran deal https://t.co/jpnrSVj54l """
iran,7.05E+17,"""How could #Iran elections help rebuild ties with #Tehran_Ñés #Gulf neighbours?   https://t.co/37VZOdi5gp """
iran,7.05E+17,"""Moderates Did Not Win #Iran_Ñés Election By @RussCanRead #IranElections2016 @Mirjam_Fischer https://t.co/spwDtqNgl1 https://t.co/mXFBeVEu7Z """
iran,7.05E+17,""".@HassanRouhani hails nation massive participation in #elections https://t.co/lK5qskTLbs   #Iran #IranElections2016 https://t.co/HMS9CmpUQV """
iran,7.03E+17,"""From @dshesgreen in @USATODAY. @SpeakerBoehner: American people need reminder about threat posed by #Iran https://t.co/FbmwKXvJoA """
iran,7.04E+17,"""EXCLUSIVE #Iran to become a hub for #automotive manufacturing: #OICA President  https://t.co/BG0a6eCqyP  #iran deal https://t.co/ov3W4Bk2CL """
iran,7.05E+17,"""SCRAM SCUMBAGS: #Iran to withdraw all its troops from #Syria #President #Assad... https://t.co/E81oibMGij https://t.co/oaCEv0gAZo """
iran,7.05E+17,"""Pres. @HassanRouhani attends 3rd #Automotive Industry Int_Ñél Conference  https://t.co/Ya9JmLFjjU   #Iran #Rouhani https://t.co/Ql3aqboCEm """
iran,7.05E+17,"""#IRAN - Final election results confirm big gains for reformists in Iran | https://t.co/vvGrx42meg """
iran,7.05E+17,"""#Iran duped #CIA, #Obama wanted coverup arms shipments, our heroes died in #Benghazi #Iran still laughing... https://t.co/majvvNfmVf """
iran,7.05E+17,"""#Democrats new friends #Iran largest #terror group on earth https://t.co/aenftUEey5 """
iran,7.04E+17,"""AlArabiya_Eng: OPINION: What a #Trump presidency will mean for #Iran. tkarasik writes. https://t.co/tItNb9Ovsp """
iran,7.04E+17,"""OPINION: What a #Trump presidency will mean for #Iran. @tkarasik writes. https://t.co/bYHBvXI5xS """
iran,7.04E+17,"""Democratic Party of Iranian Kurdistan announced it will resume armed resistance against #Iran https://t.co/auaPB5sl5B """
iran,7.04E+17,"""""Maybe people don_Ñét love _Ñ_ maybe they hate _Ñ_ the people who attacked #Iran nuclear deal."" via @peterson__scott https://t.co/154S7E0jNE """
iran,7.04E+17,"""Emails Show Hillary Clinton OWNS The #IranNuclearDeal #OhHillNo #VoteTrumpDems! #NoNuclearIran https://t.co/03Ua4Sp3RK """
iran deal,7.05E+17,"""3. For instance, Obama's #iran deal is properly viewed as an ""action"" and Hillary Clinton has been literally ""reticent"" about supporting it. """
iran deal,7.05E+17,"""@brooklynkid1951 Think you've wrong info. Hillary helped get #iran deal #Diplomacy """
iran deal,7.05E+17,"""@HillaryClinton is a miserable failure. Wrong on #Iran. She wanted to bomb Iran up until the day @JohnKerry announced Iran deal #iran deal """
iran deal,6.21E+17,"""#Cruz vows to repudiate #iran deal:https://t.co/JcRagAkWPN  #Cruz2016 he will #StandWithIsrael  @ChuckNellis #CruzCrew http://t.co/ZTF9uPh35H """
iran deal,7.05E+17,"""#Hillary confidante #Blumenthal to #HRC in #email 2010 that #Netanyahu disparage her over #iran deal, _ÑÒif we can_Ñét sleep, HRC not to sleep_Ñù """
iran deal,7.05E+17,"""#Iran president @HassanRouhani urges new chapter in ties w/ #Romania  https://t.co/I8XrZtya78  #iran deal #Comanescu https://t.co/LJsPVb6PD7 """
iran deal,7.05E+17,"""In honor of #SuperTuesday,among all the doom&amp;gloom from #gop,look what happened in Iran elections #iran deal https://t.co/4B2PaYfP2B #ncpol """
iran deal,7.04E+17,"""#MakeAmericaGreatAgain Stop Marco Rubio and Ted Cruz from selling out Americans.  #iran deal #TPP #Amnesty #Trump2016 https://t.co/XKtVOAneOy """
iran deal,7.05E+17,"""Great news from a great election: ""Iran_Ñés moderates cement election gains in setback for hard-liners"": https://t.co/cdBamGcWGJ #iran deal """
iran deal,7.05E+17,"""@camanpour thanks @POTUS up against @IsraeliWarLobby @netanyahu &amp; intransigent #republicans u got #iran deal done which is transforming #Iran """
iran deal,7.05E+17,"""The story behind the story: #HRC &amp; the #iran deal connection. Very ""pro"" #Israel  https://t.co/N2VY0OiCG0 """
iran deal,7.05E+17,"""#Photos: #Iran Pres. @HassanRouhani meets #Romania-n FM in #Tehran  https://t.co/JiJQD9zgBu  #iran deal #Comanescu https://t.co/xbOC5oSwx9 """
iran deal,7.05E+17,"""#Trump has just opinions not plans  #obamacare is wrong..#iran deal is a treason ..Putin is a good friend  So there's no plan  #NeverTrump """
iran deal,7.05E+17,"""Someone remind #TedCruz you can't rip to shreds #iran deal when the P5+1 ratified it!!! It's too freakin' late! #FoxNews """
iran deal,7.05E+17,"""@JoeBiden is a disgrace. He should apologize to #America for #iran deal @realDonaldTrump  https://t.co/RvAyR4pg5j """
iran deal,7.04E+17,"""85% of Iranians are under 35yrs old, #iran deal was right and this new generation is turning the page GOOD FOR THEM https://t.co/ZXUyH7xXtm """
iraq,7.05E+17,"""@HillaryClinton was the architect in #Libya the same as #GeorgeWBush was the architect in #Iraq #SheHasBadJudgement  #FeelTheBern """
iraq,7.05E+17,"""via @Iraq_Alerts John Sanbonmatsu: The Danger of Hillary Clinton: She Is Not the_Ñ_ https://t.co/Wnl76axs8z #Iraq https://t.co/gbuQRot55J """
iraq,7.05E+17,"""Those who lost loved ones from #Iraq war aren't so cavalier about ""mistakes"" in judgment. #FeelTheBern #SuperTuesday https://t.co/kCbnO7bthp """
iraq,7.05E+17,"""#HillaryClinton I voted for invasion of #iraq and was for leaving #iraq which was then occupied by #ISIS  total INCOMPETENCE. #Election2016 """
iraq,7.05E+17,"""Dear #America, I know bad decisions have always been a part of the U.S #Iraq, but the E.U already has enough worries you guys voting #Trump """
iraq,7.05E+17,"""How are Tony Blair and George Bush not behind bars? https://t.co/ywGLQJz8Yh #blair #bush #iraq #war #criminal https://t.co/AtYJyChrSV """
iraq,7.05E+17,"""If #Trump tries 2 turn around, only fools will believe him inasmuch as he's Code Pink on #Iraq, insults war fighters https://t.co/iGmfhTYEQz """
iraq,7.05E+17,"""Iraqi Army Makes New Military Gains in Western #Salahuddin https://t.co/mEEKasAo9p #GOP #iraq #tcot #hannity #greta https://t.co/roRksex0r5 """
iraq,7.05E+17,"""@barbarikon @reidepstein @MoElleithee  What? Why did the Usa get to run loose in #Iraq, Trump is not oil, Hes Casino like Macau! """
iraq,7.05E+17,"""@pharris830 / How does Times editor do that? Does S/He mention that #Hillary voted YES on #Iraq war? Responsible for 1 Million murders? """
iraq,7.05E+17,"""""I made a mistake."" #Hillary speaking of war on #Iraq ""Mistake""? More like a criminal atrocity. https://t.co/kelaCovh75 """
iraq,7.05E+17,"""Hillary Clinton says her Iraq war vote was a &amp;#39 https://t.co/qmLrHF1nuE @tulsigabbard @BernieSanders since u missed it here it is #Iraq """
iraq,7.05E+17,"""#MAprimary  Who do you really #trust ?  #WhichHillary who is pro #war #iraq #fracking #wallstreet  Or #bernie who is funded by+for people. """
iraq,7.05E+17,"""@JeanetteJing @ThiaGuri #Hillary lies for a living. But that's not the issue. What IS important, is she supported #Dubya 's #Iraq #WarCrimes """
iraq,7.05E+17,"""HRC has never seen a war she didn't like... #Iraq #Libya #Syria #Afghanistan  https://t.co/ZP3uRkRr4g """
iraq,7.05E+17,"""@politico @HillaryClinton ...#benghazi what difference does it make #iraq was a simple mistake #email I have nothing to hide """
iraq,7.05E+17,"""We remember. #Iraq And we won't vote/support another war-monger - no one from Trump to Clinton. https://t.co/byLI2sJcfw """
iraq,7.05E+17,"""Rep Tulsi Gabbard, Veteran, Slams Clinton_Ñés Failed Foreign Policy Record in #Iraq #Libya #Syria #ImWithHer #HRC  https://t.co/08xJceMjEy """
iraq,7.05E+17,"""@davidfrum #Trump crazy &amp; U R so ""sane"" U were an architect of #Iraq war. TY genius 4 destroying the world. Cut the crap, U R full of it. """
iraq,7.05E+17,"""Personally, I watched 2 planes full of #Saudi criminals fly into those buildings; naturally the US invaded #Iraq  https://t.co/SxjwUdESH7 """
iraq,7.05E+17,"""""Nobody Died When #Clinton Lied"" --sign carried during anti-Iraq War protests, 2003, 2004 https://t.co/cHFMBjV2ex #Iraq #Sudan #impeachment """
iraq,7.05E+17,"""""Like George W. Bush_Ñés ill-fated invasion of #Iraq, Hillary_Ñés intervention in #Libya was a war of choice that the... https://t.co/s5ZY8UZ9xS """
